dt,token_symbol,total_supply
2024-08-18 00:00:00.000 UTC,in*ETH,379.85702020595863
2024-08-19 00:00:00.000 UTC,in*ETH,379.85702020595863
2024-08-20 00:00:00.000 UTC,in*ETH,382.0471006919846
2024-08-21 00:00:00.000 UTC,in*ETH,382.1837789335558
2024-08-22 00:00:00.000 UTC,in*ETH,381.596802452236
2024-08-23 00:00:00.000 UTC,in*ETH,380.9533819636853
2024-08-24 00:00:00.000 UTC,in*ETH,394.893329815017
2024-08-25 00:00:00.000 UTC,in*ETH,395.0546223704547
2024-08-26 00:00:00.000 UTC,in*ETH,398.9339211784937
2024-08-27 00:00:00.000 UTC,in*ETH,398.45084510937414
2024-08-28 00:00:00.000 UTC,in*ETH,398.2554329928863
2024-08-29 00:00:00.000 UTC,in*ETH,412.15079578334604
2024-08-30 00:00:00.000 UTC,in*ETH,412.390633122184
2024-08-31 00:00:00.000 UTC,in*ETH,411.2384841103746
2024-09-01 00:00:00.000 UTC,in*ETH,411.03386517039075
2024-09-02 00:00:00.000 UTC,in*ETH,410.93386517039073
2024-09-03 00:00:00.000 UTC,in*ETH,410.93386517039073
2024-09-04 00:00:00.000 UTC,in*ETH,418.65083486924567
2024-09-05 00:00:00.000 UTC,in*ETH,416.3888085961832
2024-09-06 00:00:00.000 UTC,in*ETH,431.3093422646653
2024-09-07 00:00:00.000 UTC,in*ETH,430.3569197829696
2024-09-08 00:00:00.000 UTC,in*ETH,428.65488641296963
2024-09-09 00:00:00.000 UTC,in*ETH,428.65488641296963
2024-09-10 00:00:00.000 UTC,in*ETH,427.14293270711147
2024-09-11 00:00:00.000 UTC,in*ETH,417.2610626611394
2024-09-12 00:00:00.000 UTC,in*ETH,417.2610626611394
2024-09-13 00:00:00.000 UTC,in*ETH,410.9310037525685
2024-09-14 00:00:00.000 UTC,in*ETH,410.9310037525685
2024-09-15 00:00:00.000 UTC,in*ETH,437.93582532101
2024-09-16 00:00:00.000 UTC,in*ETH,786.6583977265028
2024-09-17 00:00:00.000 UTC,in*ETH,785.4353119010431
2024-09-18 00:00:00.000 UTC,in*ETH,785.5857871510431
2024-09-19 00:00:00.000 UTC,in*ETH,785.5857871510431
2024-09-20 00:00:00.000 UTC,in*ETH,785.5857871510431
2024-09-21 00:00:00.000 UTC,in*ETH,749.8898868106612
2024-09-22 00:00:00.000 UTC,in*ETH,749.8620798454375
2024-09-23 00:00:00.000 UTC,in*ETH,748.9858511622774
2024-09-24 00:00:00.000 UTC,in*ETH,748.9858511622774
2024-09-25 00:00:00.000 UTC,in*ETH,748.9858511622774
2024-09-26 00:00:00.000 UTC,in*ETH,748.9858511622774
2024-09-27 00:00:00.000 UTC,in*ETH,762.2953595949543
2024-09-28 00:00:00.000 UTC,in*ETH,761.7810907628242
2024-09-29 00:00:00.000 UTC,in*ETH,761.5383004618501
2024-09-30 00:00:00.000 UTC,in*ETH,761.0288547115941
2024-10-01 00:00:00.000 UTC,in*ETH,760.5148539601146
2024-10-02 00:00:00.000 UTC,in*ETH,761.2648073024754
2024-10-03 00:00:00.000 UTC,in*ETH,753.9826463587576
2024-10-04 00:00:00.000 UTC,in*ETH,753.6688248082394
2024-10-05 00:00:00.000 UTC,in*ETH,755.6484187453987
2024-10-06 00:00:00.000 UTC,in*ETH,744.9657848779365
2024-10-07 00:00:00.000 UTC,in*ETH,740.8032348217903
2024-10-08 00:00:00.000 UTC,in*ETH,738.6453111098758
2024-10-09 00:00:00.000 UTC,in*ETH,738.837239406328
2024-10-10 00:00:00.000 UTC,in*ETH,738.837239406328
2024-10-11 00:00:00.000 UTC,in*ETH,733.6889661863162
2024-10-12 00:00:00.000 UTC,in*ETH,733.5889630446123
2024-10-13 00:00:00.000 UTC,in*ETH,733.5889630446123
2024-10-14 00:00:00.000 UTC,in*ETH,733.5889630446123
2024-10-15 00:00:00.000 UTC,in*ETH,733.3099913042556
2024-10-16 00:00:00.000 UTC,in*ETH,732.6582093662357
2024-10-17 00:00:00.000 UTC,in*ETH,732.5981364404108
2024-10-18 00:00:00.000 UTC,in*ETH,731.7441537726754
2024-10-19 00:00:00.000 UTC,in*ETH,731.1011112568123
2024-10-20 00:00:00.000 UTC,in*ETH,733.905654315632
2024-10-21 00:00:00.000 UTC,in*ETH,733.905654315632
2024-10-22 00:00:00.000 UTC,in*ETH,732.7990573765702
2024-10-23 00:00:00.000 UTC,in*ETH,742.2546519880574
2024-10-24 00:00:00.000 UTC,in*ETH,742.187974752396
2024-10-25 00:00:00.000 UTC,in*ETH,741.7804323887202
2024-10-26 00:00:00.000 UTC,in*ETH,741.6566174660998
2024-10-27 00:00:00.000 UTC,in*ETH,741.2456824083165
2024-10-28 00:00:00.000 UTC,in*ETH,741.2456824083165
2024-10-29 00:00:00.000 UTC,in*ETH,814.2576858050656
2024-10-30 00:00:00.000 UTC,in*ETH,814.2472079537474
2024-10-31 00:00:00.000 UTC,in*ETH,853.5121925842496
2024-11-01 00:00:00.000 UTC,in*ETH,852.9878042576903
2024-11-02 00:00:00.000 UTC,in*ETH,901.614561419142
2024-11-03 00:00:00.000 UTC,in*ETH,901.614561419142
2024-11-04 00:00:00.000 UTC,in*ETH,901.614561419142
2024-11-05 00:00:00.000 UTC,in*ETH,901.614561419142
2024-11-06 00:00:00.000 UTC,in*ETH,901.614561419142
2024-11-07 00:00:00.000 UTC,in*ETH,899.0293670656175
2024-11-08 00:00:00.000 UTC,in*ETH,898.3880508123904
2024-11-09 00:00:00.000 UTC,in*ETH,897.2120567608433
2024-11-10 00:00:00.000 UTC,in*ETH,896.8381001097941
2024-11-11 00:00:00.000 UTC,in*ETH,895.1093670425633
2024-11-12 00:00:00.000 UTC,in*ETH,895.1423449495467
2024-11-13 00:00:00.000 UTC,in*ETH,895.1423449495467
2024-11-14 00:00:00.000 UTC,in*ETH,894.3605442841769
2024-11-15 00:00:00.000 UTC,in*ETH,894.2265477062888
2024-11-16 00:00:00.000 UTC,in*ETH,894.3918095150752
2024-11-17 00:00:00.000 UTC,in*ETH,886.4522850812032
2024-11-18 00:00:00.000 UTC,in*ETH,886.4522850812032
2024-11-19 00:00:00.000 UTC,in*ETH,886.157112380909
2024-11-20 00:00:00.000 UTC,in*ETH,886.4445779329856
2024-11-21 00:00:00.000 UTC,in*ETH,885.8770578079424
2024-11-22 00:00:00.000 UTC,in*ETH,877.2843613923268
2024-11-23 00:00:00.000 UTC,in*ETH,875.0360937569567
2024-11-24 00:00:00.000 UTC,in*ETH,874.9248882967823
2024-11-25 00:00:00.000 UTC,in*ETH,875.5088138561152
2024-11-26 00:00:00.000 UTC,in*ETH,875.5319030028127
2024-11-27 00:00:00.000 UTC,in*ETH,881.1892001005759
2024-11-28 00:00:00.000 UTC,in*ETH,881.164200100576
2024-11-29 00:00:00.000 UTC,in*ETH,879.5711963390684
2024-11-30 00:00:00.000 UTC,in*ETH,878.5537353222746
2024-12-01 00:00:00.000 UTC,in*ETH,878.6746245755841
2024-12-02 00:00:00.000 UTC,in*ETH,878.6746245755841
2024-12-03 00:00:00.000 UTC,in*ETH,878.674739777644
2024-12-04 00:00:00.000 UTC,in*ETH,878.674739777644
2024-12-05 00:00:00.000 UTC,in*ETH,875.7398868725442
2024-12-06 00:00:00.000 UTC,in*ETH,875.4849472485053
2024-12-07 00:00:00.000 UTC,in*ETH,875.4849472485053
2024-12-08 00:00:00.000 UTC,in*ETH,875.4849472485053
2024-12-09 00:00:00.000 UTC,in*ETH,875.1834719985053
2024-12-10 00:00:00.000 UTC,in*ETH,874.7072607576574
2024-12-11 00:00:00.000 UTC,in*ETH,874.7072607576574
2024-12-12 00:00:00.000 UTC,in*ETH,874.7072607576574
2024-12-13 00:00:00.000 UTC,in*ETH,874.7072607576574
2024-12-14 00:00:00.000 UTC,in*ETH,874.6194456556672
2024-12-15 00:00:00.000 UTC,in*ETH,875.0760922908484
2024-12-16 00:00:00.000 UTC,in*ETH,875.0760922908484
2024-12-17 00:00:00.000 UTC,in*ETH,868.6641249784204
2024-12-18 00:00:00.000 UTC,in*ETH,868.7651120287343
2024-12-19 00:00:00.000 UTC,in*ETH,868.6545025425803
2024-12-20 00:00:00.000 UTC,in*ETH,868.661037654769
2024-12-21 00:00:00.000 UTC,in*ETH,868.6515780130725
2024-12-22 00:00:00.000 UTC,in*ETH,868.6015780130725
2024-12-23 00:00:00.000 UTC,in*ETH,859.2762363982735
2024-12-24 00:00:00.000 UTC,in*ETH,859.2726775615976
2024-12-25 00:00:00.000 UTC,in*ETH,859.2584880990529
2024-12-26 00:00:00.000 UTC,in*ETH,858.5863778296894
2024-12-27 00:00:00.000 UTC,in*ETH,856.5351201496459
2024-12-28 00:00:00.000 UTC,in*ETH,856.5151838021284
2024-12-29 00:00:00.000 UTC,in*ETH,856.5051485928238
2024-12-30 00:00:00.000 UTC,in*ETH,855.1174026650965
2024-12-31 00:00:00.000 UTC,in*ETH,855.1174026650965
2025-01-01 00:00:00.000 UTC,in*ETH,855.3957751533828
2025-01-02 00:00:00.000 UTC,in*ETH,855.3957751533828
2025-01-03 00:00:00.000 UTC,in*ETH,855.3116989732346
2025-01-04 00:00:00.000 UTC,in*ETH,854.3650831552579
2025-01-05 00:00:00.000 UTC,in*ETH,854.8227936730699
2025-01-06 00:00:00.000 UTC,in*ETH,854.8227936730699
2025-01-07 00:00:00.000 UTC,in*ETH,852.9307989368757
2025-01-08 00:00:00.000 UTC,in*ETH,852.1641454861318
2025-01-09 00:00:00.000 UTC,in*ETH,852.1641454861318
2025-01-10 00:00:00.000 UTC,in*ETH,852.3678793444757
2025-01-11 00:00:00.000 UTC,in*ETH,852.3678793444757
2025-01-12 00:00:00.000 UTC,in*ETH,852.2250890435016
2025-01-13 00:00:00.000 UTC,in*ETH,852.1136377755925
2025-01-14 00:00:00.000 UTC,in*ETH,852.1165473436055
2025-01-15 00:00:00.000 UTC,in*ETH,852.2144941122059
2025-01-16 00:00:00.000 UTC,in*ETH,481.665334514776
2025-01-17 00:00:00.000 UTC,in*ETH,481.665334514776
2025-01-18 00:00:00.000 UTC,in*ETH,481.2951263959528
2025-01-19 00:00:00.000 UTC,in*ETH,481.2951263959528
2025-01-20 00:00:00.000 UTC,in*ETH,481.2951263959528
2025-01-21 00:00:00.000 UTC,in*ETH,481.2584539163391
2025-01-22 00:00:00.000 UTC,in*ETH,481.2584539163391
2025-01-23 00:00:00.000 UTC,in*ETH,481.2298779581985
2025-01-24 00:00:00.000 UTC,in*ETH,481.0900244937135
2025-01-25 00:00:00.000 UTC,in*ETH,481.0900244937135
2025-01-26 00:00:00.000 UTC,in*ETH,481.26355389848607
2025-01-27 00:00:00.000 UTC,in*ETH,481.13021475104864
2025-01-28 00:00:00.000 UTC,in*ETH,481.13021475104864
2025-01-29 00:00:00.000 UTC,in*ETH,480.7786919917185
2025-01-30 00:00:00.000 UTC,in*ETH,480.69296411729675
2025-01-31 00:00:00.000 UTC,in*ETH,480.69296411729675
2025-02-01 00:00:00.000 UTC,in*ETH,426.67502200280245
2025-02-02 00:00:00.000 UTC,in*ETH,426.62502200280244
2025-02-03 00:00:00.000 UTC,in*ETH,426.62502200280244
2025-02-04 00:00:00.000 UTC,in*ETH,426.21120126091586
2025-02-05 00:00:00.000 UTC,in*ETH,426.19655878746823
2025-02-06 00:00:00.000 UTC,in*ETH,426.3182128886004
2025-02-07 00:00:00.000 UTC,in*ETH,426.3696829308378
2025-02-08 00:00:00.000 UTC,in*ETH,426.3696829308378
2025-02-09 00:00:00.000 UTC,in*ETH,426.3647812795494
2025-02-10 00:00:00.000 UTC,in*ETH,426.3647812795494
2025-02-11 00:00:00.000 UTC,in*ETH,426.36427907559295
2025-02-12 00:00:00.000 UTC,in*ETH,426.36427907559295
2025-02-13 00:00:00.000 UTC,in*ETH,426.9419851615277
2025-02-14 00:00:00.000 UTC,in*ETH,426.71919163703967
2025-02-15 00:00:00.000 UTC,in*ETH,424.8285496369467
2025-02-16 00:00:00.000 UTC,in*ETH,424.8285496369467
2025-02-17 00:00:00.000 UTC,in*ETH,424.8285496369467
2025-02-18 00:00:00.000 UTC,in*ETH,424.8154726158807
2025-02-19 00:00:00.000 UTC,in*ETH,312.30977725453477
2025-02-20 00:00:00.000 UTC,in*ETH,311.34550530711033
2025-02-21 00:00:00.000 UTC,in*ETH,311.1855527093816
2025-02-22 00:00:00.000 UTC,in*ETH,311.0855527093816
2025-02-23 00:00:00.000 UTC,in*ETH,310.89530259591993
2025-02-24 00:00:00.000 UTC,in*ETH,310.7906261487467
2025-02-25 00:00:00.000 UTC,in*ETH,310.45723997043973
2025-02-26 00:00:00.000 UTC,in*ETH,310.45723997043973
2025-02-27 00:00:00.000 UTC,in*ETH,310.2065129038784
2025-02-28 00:00:00.000 UTC,in*ETH,309.6419900109704
2025-03-01 00:00:00.000 UTC,in*ETH,309.6419900109704
2025-03-02 00:00:00.000 UTC,in*ETH,309.6419900109704
2025-03-03 00:00:00.000 UTC,in*ETH,309.6419900109704
2025-03-04 00:00:00.000 UTC,in*ETH,309.6142745167531
2025-03-05 00:00:00.000 UTC,in*ETH,309.6142745167531
2025-03-06 00:00:00.000 UTC,in*ETH,309.62220245789166
2025-03-07 00:00:00.000 UTC,in*ETH,309.60800919525053
2025-03-08 00:00:00.000 UTC,in*ETH,309.60800919525053
2025-03-09 00:00:00.000 UTC,in*ETH,309.60800919525053
2025-03-10 00:00:00.000 UTC,in*ETH,303.4901778214347
2025-03-11 00:00:00.000 UTC,in*ETH,303.0845234118218
2025-03-12 00:00:00.000 UTC,in*ETH,303.0843234118218
2025-03-13 00:00:00.000 UTC,in*ETH,302.9364501045645
2025-03-14 00:00:00.000 UTC,in*ETH,302.9363462358594
2025-03-15 00:00:00.000 UTC,in*ETH,302.9363462358594
2025-03-16 00:00:00.000 UTC,in*ETH,302.56757505232747
2025-03-17 00:00:00.000 UTC,in*ETH,302.33735640769015
2025-03-18 00:00:00.000 UTC,in*ETH,300.7850476972858
2025-03-19 00:00:00.000 UTC,in*ETH,300.7850476972858
2025-03-20 00:00:00.000 UTC,in*ETH,300.64447989287936
2025-03-21 00:00:00.000 UTC,in*ETH,300.5699575428739
2025-03-22 00:00:00.000 UTC,in*ETH,300.50907856769004
2025-03-23 00:00:00.000 UTC,in*ETH,300.4675198069484
2025-03-24 00:00:00.000 UTC,in*ETH,300.4675198069484
2025-03-25 00:00:00.000 UTC,in*ETH,300.4675198069484
2025-03-26 00:00:00.000 UTC,in*ETH,300.46751980684843
2025-03-27 00:00:00.000 UTC,in*ETH,119.77685513804596
2025-03-28 00:00:00.000 UTC,in*ETH,119.77293195108471
2025-03-29 00:00:00.000 UTC,in*ETH,119.77293195108471
2025-03-30 00:00:00.000 UTC,in*ETH,119.77293195108471
2025-03-31 00:00:00.000 UTC,in*ETH,119.77293195108471
2025-04-01 00:00:00.000 UTC,in*ETH,119.93761328657347
2025-04-02 00:00:00.000 UTC,in*ETH,119.93761328657347
2025-04-03 00:00:00.000 UTC,in*ETH,119.93761328657347
2025-04-04 00:00:00.000 UTC,in*ETH,119.93761328657347
2025-04-05 00:00:00.000 UTC,in*ETH,119.10391626437983
2025-04-06 00:00:00.000 UTC,in*ETH,119.10391626437983
2025-04-07 00:00:00.000 UTC,in*ETH,119.10391626437983
2025-04-08 00:00:00.000 UTC,in*ETH,119.10391626437983
2025-04-09 00:00:00.000 UTC,in*ETH,119.10391626437983
2025-04-10 00:00:00.000 UTC,in*ETH,119.08431866116705
2025-04-11 00:00:00.000 UTC,in*ETH,118.98410009806668
2025-04-12 00:00:00.000 UTC,in*ETH,117.38908573498837
2025-04-13 00:00:00.000 UTC,in*ETH,117.14578459631605
2025-04-14 00:00:00.000 UTC,in*ETH,117.01296856650016
2025-04-15 00:00:00.000 UTC,in*ETH,117.01296856650016
2025-04-16 00:00:00.000 UTC,in*ETH,117.01267776303486
2025-04-17 00:00:00.000 UTC,in*ETH,117.01267776303486
2025-04-18 00:00:00.000 UTC,in*ETH,116.81284609189036
2025-04-19 00:00:00.000 UTC,in*ETH,116.81284609189036
2025-04-20 00:00:00.000 UTC,in*ETH,116.71283023839828
2025-04-21 00:00:00.000 UTC,in*ETH,116.71283023839828
2025-04-22 00:00:00.000 UTC,in*ETH,116.71283023839828
2025-04-23 00:00:00.000 UTC,in*ETH,116.71283023839828
2025-04-24 00:00:00.000 UTC,in*ETH,116.71283023839828
2025-04-25 00:00:00.000 UTC,in*ETH,116.66996630118739
2025-04-26 00:00:00.000 UTC,in*ETH,116.66996630118739
2025-04-27 00:00:00.000 UTC,in*ETH,116.66996630118739
2025-04-28 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-04-29 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-04-30 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-05-01 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-05-02 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-05-03 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-05-04 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-05-05 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-05-06 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-05-07 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-05-08 00:00:00.000 UTC,in*ETH,115.65572040746245
2025-05-09 00:00:00.000 UTC,in*ETH,115.12202963519785
2025-05-10 00:00:00.000 UTC,in*ETH,114.9765054506665
2025-05-11 00:00:00.000 UTC,in*ETH,114.9765054506665
2025-05-12 00:00:00.000 UTC,in*ETH,114.9765054506665
2025-05-13 00:00:00.000 UTC,in*ETH,114.9765044506665
2025-05-14 00:00:00.000 UTC,in*ETH,114.831574353005
2025-05-15 00:00:00.000 UTC,in*ETH,114.831574353005
2025-05-16 00:00:00.000 UTC,in*ETH,114.831574353005
2025-05-17 00:00:00.000 UTC,in*ETH,114.6483821267995
2025-05-18 00:00:00.000 UTC,in*ETH,114.6483821267995
2025-05-19 00:00:00.000 UTC,in*ETH,114.6483821267995
2025-05-20 00:00:00.000 UTC,in*ETH,114.59499794477618
2025-05-21 00:00:00.000 UTC,in*ETH,114.5590804953674
2025-05-22 00:00:00.000 UTC,in*ETH,114.29237155272183
2025-05-23 00:00:00.000 UTC,in*ETH,114.29237155272183
2025-05-24 00:00:00.000 UTC,in*ETH,114.29237155272183
2025-05-25 00:00:00.000 UTC,in*ETH,114.29237155272183
2025-05-26 00:00:00.000 UTC,in*ETH,110.8052668000666
2025-05-27 00:00:00.000 UTC,in*ETH,110.7949724877695
2025-05-28 00:00:00.000 UTC,in*ETH,110.7949724877695
2025-05-29 00:00:00.000 UTC,in*ETH,110.62261751961523
2025-05-30 00:00:00.000 UTC,in*ETH,108.42877706623965
2025-05-31 00:00:00.000 UTC,in*ETH,108.42877706623965
2025-06-01 00:00:00.000 UTC,in*ETH,108.42877706623965
2025-06-02 00:00:00.000 UTC,in*ETH,108.42877706623965
2025-06-03 00:00:00.000 UTC,in*ETH,107.02843290948091
2025-06-04 00:00:00.000 UTC,in*ETH,107.02843290948091
2025-06-05 00:00:00.000 UTC,in*ETH,107.02843290948091
2025-06-06 00:00:00.000 UTC,in*ETH,107.02843290948091
2025-06-07 00:00:00.000 UTC,in*ETH,107.02843290948091
2025-06-08 00:00:00.000 UTC,in*ETH,107.02843290948091
2025-06-09 00:00:00.000 UTC,in*ETH,106.04452954717989
2025-06-10 00:00:00.000 UTC,in*ETH,106.03309348641328
2025-06-11 00:00:00.000 UTC,in*ETH,105.99396925266042
2025-06-12 00:00:00.000 UTC,in*ETH,105.83656780211828
2025-06-13 00:00:00.000 UTC,in*ETH,105.83656780211828
2025-06-14 00:00:00.000 UTC,in*ETH,105.83656780211828
2025-06-15 00:00:00.000 UTC,in*ETH,105.82704357730132
2025-06-16 00:00:00.000 UTC,in*ETH,105.82704357730132
2025-06-17 00:00:00.000 UTC,in*ETH,105.72909680870096
2025-06-18 00:00:00.000 UTC,in*ETH,105.72909680870096
2025-06-19 00:00:00.000 UTC,in*ETH,105.72909680870096
2025-06-20 00:00:00.000 UTC,in*ETH,105.72909680870096
2025-06-21 00:00:00.000 UTC,in*ETH,105.53916308545666
2025-06-22 00:00:00.000 UTC,in*ETH,105.53916308545666
2025-06-23 00:00:00.000 UTC,in*ETH,105.53916308545666
2025-06-24 00:00:00.000 UTC,in*ETH,105.53916308545666
2025-06-25 00:00:00.000 UTC,in*ETH,105.53916308545666
2025-06-26 00:00:00.000 UTC,in*ETH,105.53916308545666
2025-06-27 00:00:00.000 UTC,in*ETH,105.53916308545666
2025-06-28 00:00:00.000 UTC,in*ETH,105.53916308545666
2025-06-29 00:00:00.000 UTC,in*ETH,105.53916308545666
2025-06-30 00:00:00.000 UTC,in*ETH,105.37729225194968
2025-07-01 00:00:00.000 UTC,in*ETH,104.1526022177084
2025-07-02 00:00:00.000 UTC,in*ETH,104.05260221770841
2025-07-03 00:00:00.000 UTC,in*ETH,99.79526828567623
2025-07-04 00:00:00.000 UTC,in*ETH,99.79526828567623
2025-07-05 00:00:00.000 UTC,in*ETH,99.79526828567623
2025-07-06 00:00:00.000 UTC,in*ETH,99.77582722870402
2025-07-07 00:00:00.000 UTC,in*ETH,99.77582722870402
2025-07-08 00:00:00.000 UTC,in*ETH,99.77582722870402
2025-07-09 00:00:00.000 UTC,in*ETH,99.65962260535318
2025-07-10 00:00:00.000 UTC,in*ETH,99.202975970172
2025-07-11 00:00:00.000 UTC,in*ETH,95.24977732499943
2025-07-12 00:00:00.000 UTC,in*ETH,92.89095467778368
2025-07-13 00:00:00.000 UTC,in*ETH,92.89095467778368
2025-07-14 00:00:00.000 UTC,in*ETH,91.56230756547328
2025-07-15 00:00:00.000 UTC,in*ETH,90.16081541865506
2025-07-16 00:00:00.000 UTC,in*ETH,88.09815104208623
2025-07-17 00:00:00.000 UTC,in*ETH,32.38034233388632
2025-07-18 00:00:00.000 UTC,in*ETH,31.87943677748008
2025-07-19 00:00:00.000 UTC,in*ETH,30.705267654336293
2025-07-20 00:00:00.000 UTC,in*ETH,29.739807396562178
2025-07-21 00:00:00.000 UTC,in*ETH,28.714310917339468
2025-07-22 00:00:00.000 UTC,in*ETH,23.388422062244604
2025-07-23 00:00:00.000 UTC,in*ETH,22.405107375347455
2025-07-24 00:00:00.000 UTC,in*ETH,22.405107375347455
2025-07-25 00:00:00.000 UTC,in*ETH,22.305834969487382
2025-07-26 00:00:00.000 UTC,in*ETH,21.838656059354467
2025-07-27 00:00:00.000 UTC,in*ETH,21.817645269891617
2025-07-28 00:00:00.000 UTC,in*ETH,21.798834161308303
2025-07-29 00:00:00.000 UTC,in*ETH,20.609255489584015
2025-07-30 00:00:00.000 UTC,in*ETH,20.609255489584015
2025-07-31 00:00:00.000 UTC,in*ETH,20.609255489584015
2025-08-01 00:00:00.000 UTC,in*ETH,20.514013241414446
2025-08-02 00:00:00.000 UTC,in*ETH,20.514013241414446
2025-08-03 00:00:00.000 UTC,in*ETH,20.514013241414446
2025-08-04 00:00:00.000 UTC,in*ETH,20.514013241414446
2025-08-05 00:00:00.000 UTC,in*ETH,20.514013241414446
2025-08-06 00:00:00.000 UTC,in*ETH,20.514013241414446
2025-08-07 00:00:00.000 UTC,in*ETH,19.96674203742474
2025-08-08 00:00:00.000 UTC,in*ETH,19.948906590292463
2025-08-09 00:00:00.000 UTC,in*ETH,17.678908501627973
2025-08-10 00:00:00.000 UTC,in*ETH,17.678908501627973
2025-08-11 00:00:00.000 UTC,in*ETH,17.586568677732643
2025-08-12 00:00:00.000 UTC,in*ETH,16.415115188715227
2025-08-13 00:00:00.000 UTC,in*ETH,15.948949739891885
2025-08-14 00:00:00.000 UTC,in*ETH,15.919508429575187
2025-08-15 00:00:00.000 UTC,in*ETH,15.919508429575187
2025-08-16 00:00:00.000 UTC,in*ETH,15.919508429575187
2025-08-17 00:00:00.000 UTC,in*ETH,15.919508429575187
2025-08-18 00:00:00.000 UTC,in*ETH,15.919508429575187
2025-08-19 00:00:00.000 UTC,in*ETH,15.842645339575187
2025-08-20 00:00:00.000 UTC,in*ETH,15.842645339575187
2025-08-21 00:00:00.000 UTC,in*ETH,15.842645339575187
2025-08-22 00:00:00.000 UTC,in*ETH,15.842645339575187
2025-08-23 00:00:00.000 UTC,in*ETH,15.728354641771704
2025-08-24 00:00:00.000 UTC,in*ETH,15.728354641771704
2025-08-25 00:00:00.000 UTC,in*ETH,15.494356335322927
2025-08-26 00:00:00.000 UTC,in*ETH,15.494356335322927
2025-08-27 00:00:00.000 UTC,in*ETH,15.494356335322927
2025-08-28 00:00:00.000 UTC,in*ETH,15.494356335322927
2025-08-29 00:00:00.000 UTC,in*ETH,15.47343873396401
2025-08-30 00:00:00.000 UTC,in*ETH,15.47245995136397
2025-08-31 00:00:00.000 UTC,in*ETH,15.47245995136397
2025-09-01 00:00:00.000 UTC,in*ETH,15.47245995136397
2025-09-02 00:00:00.000 UTC,in*ETH,15.22762433338095
2025-09-03 00:00:00.000 UTC,in*ETH,15.22762433338095
2025-09-04 00:00:00.000 UTC,in*ETH,15.22762433338095
2025-09-05 00:00:00.000 UTC,in*ETH,15.22762433338095
2025-09-06 00:00:00.000 UTC,in*ETH,15.22762433338095
2025-09-07 00:00:00.000 UTC,in*ETH,15.22762433338095
2025-09-08 00:00:00.000 UTC,in*ETH,15.22762433338095
2025-09-09 00:00:00.000 UTC,in*ETH,15.22762433338095
2025-09-10 00:00:00.000 UTC,in*ETH,15.208708753099353
2025-09-11 00:00:00.000 UTC,in*ETH,15.208708753099353
2025-09-12 00:00:00.000 UTC,in*ETH,15.208708753099353
2025-09-13 00:00:00.000 UTC,in*ETH,15.107822452785468
2025-09-14 00:00:00.000 UTC,in*ETH,15.107822452785468
2025-09-15 00:00:00.000 UTC,in*ETH,15.107822452785468
2025-09-16 00:00:00.000 UTC,in*ETH,15.107822452785468
2025-09-17 00:00:00.000 UTC,in*ETH,15.107822452785468
2025-09-18 00:00:00.000 UTC,in*ETH,14.901305003485895
2025-09-19 00:00:00.000 UTC,in*ETH,14.901305003485895
2025-09-20 00:00:00.000 UTC,in*ETH,14.9003525810042
2025-09-21 00:00:00.000 UTC,in*ETH,14.167662477835142
2025-09-22 00:00:00.000 UTC,in*ETH,14.167662477835142
2025-09-23 00:00:00.000 UTC,in*ETH,14.164695814091033
2025-09-24 00:00:00.000 UTC,in*ETH,13.16690847865097
2025-09-25 00:00:00.000 UTC,in*ETH,13.16690847865097
2025-09-26 00:00:00.000 UTC,in*ETH,13.16690847865097
2025-09-27 00:00:00.000 UTC,in*ETH,13.16690847865097
2025-09-28 00:00:00.000 UTC,in*ETH,13.15584162500357
2025-09-29 00:00:00.000 UTC,in*ETH,13.15584162500357
2025-09-30 00:00:00.000 UTC,in*ETH,13.077999369280821
2025-10-01 00:00:00.000 UTC,in*ETH,13.077999369280821
2025-10-02 00:00:00.000 UTC,in*ETH,12.976243761373706
2025-10-03 00:00:00.000 UTC,in*ETH,12.976243761373706
2025-10-04 00:00:00.000 UTC,in*ETH,12.949633083489607
2025-10-05 00:00:00.000 UTC,in*ETH,12.754485422003885
2025-10-06 00:00:00.000 UTC,in*ETH,12.744906750279597
2025-10-07 00:00:00.000 UTC,in*ETH,12.692713998282672
2025-10-08 00:00:00.000 UTC,in*ETH,12.692713998282672
2025-10-09 00:00:00.000 UTC,in*ETH,12.692713998282672
2025-10-10 00:00:00.000 UTC,in*ETH,12.297017876493275
2025-10-11 00:00:00.000 UTC,in*ETH,12.296061685169862
2025-10-12 00:00:00.000 UTC,in*ETH,12.296061685169862
2025-10-13 00:00:00.000 UTC,in*ETH,12.296061685169862
2025-10-14 00:00:00.000 UTC,in*ETH,12.296061685169862
2025-10-15 00:00:00.000 UTC,in*ETH,12.296061685169862
