ts_day,yield_rate,ma7_yield_rate,ma30_yield_rate
2025-09-22,0.028821439220571423,0.02755571287107688,0.028512768530012368
2025-09-23,0.02046923293114633,0.027231372595490286,0.028387198290316905
2025-09-24,0.025457369561554182,0.027170154499229476,0.028366309017541957
2025-09-25,0.030360265661194596,0.02804611106500715,0.028295138480489722
2025-09-26,0.0458633443321689,0.030625290883255565,0.02877304517262272
2025-09-27,0.024647359491296914,0.02961556810353559,0.028799985860110316
2025-09-28,0.022255955056214693,0.02759922562905137,0.02869383694223808
2025-09-29,0.02509624999656986,0.027871402031339688,0.028492306113181893
2025-09-30,0.021304881245742823,0.02693183228448611,0.02832808655888522
2025-10-01,0.023893800925758553,0.027359903283812638,0.028136432382684352
2025-10-02,0.02990288870981254,0.027915593177344933,0.028228426480608682
2025-10-03,0.032702569854493484,0.028208381201507295,0.02830934916373832
2025-10-04,0.03442398436962218,0.026778461206188955,0.028189917197866027
2025-10-05,0.027202556876659723,0.02709786087935931,0.02805347231576083
2025-10-06,0.02643068738847733,0.02761970242089214,0.02803792179544959
2025-10-07,0.032448306777599405,0.028538709518520833,0.0279547440933362
2025-10-08,0.0235108236158851,0.02881445231478862,0.027969991258946485
2025-10-09,0.02974589326880527,0.02954596385766946,0.028108948897697147
2025-10-10,0.03935452548428483,0.0307274184544785,0.0284302263673643
2025-10-11,0.04202223657692745,0.03189237679478275,0.0288961350229543
2025-10-12,0.02779884032494005,0.03106423378919748,0.02891874848213253
2025-10-13,0.027251314658960163,0.031070328511985032,0.0291123834703478
2025-10-14,0.028078472851311313,0.031276301694839276,0.028533571857735352
2025-10-15,0.030558509976167953,0.031040077094660345,0.02874921848078087
2025-10-16,0.024778381464003272,0.031198521825675115,0.02880452255588294
2025-10-17,0.025500018515645092,0.030667787481530092,0.028790100110205663
2025-10-18,0.04034209388108383,0.030791233531129968,0.029338147876209232
2025-10-19,0.024890730971187717,0.0286497953304125,0.029327206753144916
2025-10-20,0.020209700843902837,0.02770115289528285,0.02892348285362382
2025-10-21,0.021599671076797586,0.02699469744751253,0.0283819659576467
2025-10-22,0.02588179022257966,0.02672011211892107,0.028477545036495612
2025-10-23,0.022132731075635688,0.025666889756354536,0.02826178025762672
